 v-sweep         v(Vout)         v(V1)           v(V2)          
 1.08200000e+00  1.79776433e+00  1.08200000e+00  5.00000000e-01 
 1.08300000e+00  1.79776433e+00  1.08300000e+00  5.00000000e-01 
 1.08400000e+00  1.79776434e+00  1.08400000e+00  5.00000000e-01 
 1.08500000e+00  1.79776434e+00  1.08500000e+00  5.00000000e-01 
 1.08600000e+00  1.79776434e+00  1.08600000e+00  5.00000000e-01 
 1.08700000e+00  1.79776434e+00  1.08700000e+00  5.00000000e-01 
 1.08800000e+00  1.79776435e+00  1.08800000e+00  5.00000000e-01 
 1.08900000e+00  1.79776435e+00  1.08900000e+00  5.00000000e-01 
 1.09000000e+00  1.79776435e+00  1.09000000e+00  5.00000000e-01 
 1.09100000e+00  1.79776435e+00  1.09100000e+00  5.00000000e-01 
 1.09200000e+00  1.79776436e+00  1.09200000e+00  5.00000000e-01 
 1.09300000e+00  1.79776436e+00  1.09300000e+00  5.00000000e-01 
 1.09400000e+00  1.79776436e+00  1.09400000e+00  5.00000000e-01 
 1.09500000e+00  1.79776436e+00  1.09500000e+00  5.00000000e-01 
 1.09600000e+00  1.79776436e+00  1.09600000e+00  5.00000000e-01 
 1.09700000e+00  1.79776437e+00  1.09700000e+00  5.00000000e-01 
 1.09800000e+00  1.79776437e+00  1.09800000e+00  5.00000000e-01 
 1.09900000e+00  1.79776437e+00  1.09900000e+00  5.00000000e-01 
 1.10000000e+00  1.79776437e+00  1.10000000e+00  5.00000000e-01 
 1.10100000e+00  1.79776437e+00  1.10100000e+00  5.00000000e-01 
 1.10200000e+00  1.79776438e+00  1.10200000e+00  5.00000000e-01 
 1.10300000e+00  1.79776438e+00  1.10300000e+00  5.00000000e-01 
 1.10400000e+00  1.79776438e+00  1.10400000e+00  5.00000000e-01 
 1.10500000e+00  1.79776438e+00  1.10500000e+00  5.00000000e-01 
 1.10600000e+00  1.79776438e+00  1.10600000e+00  5.00000000e-01 
 1.10700000e+00  1.79776439e+00  1.10700000e+00  5.00000000e-01 
 1.10800000e+00  1.79776439e+00  1.10800000e+00  5.00000000e-01 
 1.10900000e+00  1.79776439e+00  1.10900000e+00  5.00000000e-01 
 1.11000000e+00  1.79776439e+00  1.11000000e+00  5.00000000e-01 
 1.11100000e+00  1.79776439e+00  1.11100000e+00  5.00000000e-01 
 1.11200000e+00  1.79776440e+00  1.11200000e+00  5.00000000e-01 
 1.11300000e+00  1.79776440e+00  1.11300000e+00  5.00000000e-01 
 1.11400000e+00  1.79776440e+00  1.11400000e+00  5.00000000e-01 
 1.11500000e+00  1.79776440e+00  1.11500000e+00  5.00000000e-01 
 1.11600000e+00  1.79776440e+00  1.11600000e+00  5.00000000e-01 
 1.11700000e+00  1.79776441e+00  1.11700000e+00  5.00000000e-01 
 1.11800000e+00  1.79776441e+00  1.11800000e+00  5.00000000e-01 
 1.11900000e+00  1.79776441e+00  1.11900000e+00  5.00000000e-01 
 1.12000000e+00  1.79776441e+00  1.12000000e+00  5.00000000e-01 
 1.12100000e+00  1.79776441e+00  1.12100000e+00  5.00000000e-01 
 1.12200000e+00  1.79776442e+00  1.12200000e+00  5.00000000e-01 
 1.12300000e+00  1.79776442e+00  1.12300000e+00  5.00000000e-01 
 1.12400000e+00  1.79776442e+00  1.12400000e+00  5.00000000e-01 
 1.12500000e+00  1.79776442e+00  1.12500000e+00  5.00000000e-01 
 1.12600000e+00  1.79776442e+00  1.12600000e+00  5.00000000e-01 
 1.12700000e+00  1.79776443e+00  1.12700000e+00  5.00000000e-01 
 1.12800000e+00  1.79776443e+00  1.12800000e+00  5.00000000e-01 
 1.12900000e+00  1.79776443e+00  1.12900000e+00  5.00000000e-01 
 1.13000000e+00  1.79776443e+00  1.13000000e+00  5.00000000e-01 
 1.13100000e+00  1.79776443e+00  1.13100000e+00  5.00000000e-01 
 1.13200000e+00  1.79776443e+00  1.13200000e+00  5.00000000e-01 
 1.13300000e+00  1.79776444e+00  1.13300000e+00  5.00000000e-01 
 1.13400000e+00  1.79776444e+00  1.13400000e+00  5.00000000e-01 
 1.13500000e+00  1.79776444e+00  1.13500000e+00  5.00000000e-01 
 1.13600000e+00  1.79776444e+00  1.13600000e+00  5.00000000e-01 
 1.13700000e+00  1.79776444e+00  1.13700000e+00  5.00000000e-01 
 1.13800000e+00  1.79776444e+00  1.13800000e+00  5.00000000e-01 
 1.13900000e+00  1.79776445e+00  1.13900000e+00  5.00000000e-01 
 1.14000000e+00  1.79776445e+00  1.14000000e+00  5.00000000e-01 
 1.14100000e+00  1.79776445e+00  1.14100000e+00  5.00000000e-01 
 1.14200000e+00  1.79776445e+00  1.14200000e+00  5.00000000e-01 
 1.14300000e+00  1.79776445e+00  1.14300000e+00  5.00000000e-01 
 1.14400000e+00  1.79776446e+00  1.14400000e+00  5.00000000e-01 
 1.14500000e+00  1.79776446e+00  1.14500000e+00  5.00000000e-01 
 1.14600000e+00  1.79776446e+00  1.14600000e+00  5.00000000e-01 
 1.14700000e+00  1.79776446e+00  1.14700000e+00  5.00000000e-01 
 1.14800000e+00  1.79776446e+00  1.14800000e+00  5.00000000e-01 
 1.14900000e+00  1.79776446e+00  1.14900000e+00  5.00000000e-01 
 1.15000000e+00  1.79776447e+00  1.15000000e+00  5.00000000e-01 
 1.15100000e+00  1.79776447e+00  1.15100000e+00  5.00000000e-01 
 1.15200000e+00  1.79776447e+00  1.15200000e+00  5.00000000e-01 
 1.15300000e+00  1.79776447e+00  1.15300000e+00  5.00000000e-01 
 1.15400000e+00  1.79776447e+00  1.15400000e+00  5.00000000e-01 
 1.15500000e+00  1.79776447e+00  1.15500000e+00  5.00000000e-01 
 1.15600000e+00  1.79776448e+00  1.15600000e+00  5.00000000e-01 
 1.15700000e+00  1.79776448e+00  1.15700000e+00  5.00000000e-01 
 1.15800000e+00  1.79776448e+00  1.15800000e+00  5.00000000e-01 
 1.15900000e+00  1.79776448e+00  1.15900000e+00  5.00000000e-01 
 1.16000000e+00  1.79776448e+00  1.16000000e+00  5.00000000e-01 
 1.16100000e+00  1.79776448e+00  1.16100000e+00  5.00000000e-01 
 1.16200000e+00  1.79776449e+00  1.16200000e+00  5.00000000e-01 
 1.16300000e+00  1.79776449e+00  1.16300000e+00  5.00000000e-01 
 1.16400000e+00  1.79776449e+00  1.16400000e+00  5.00000000e-01 
 1.16500000e+00  1.79776449e+00  1.16500000e+00  5.00000000e-01 
 1.16600000e+00  1.79776449e+00  1.16600000e+00  5.00000000e-01 
 1.16700000e+00  1.79776449e+00  1.16700000e+00  5.00000000e-01 
 1.16800000e+00  1.79776449e+00  1.16800000e+00  5.00000000e-01 
 1.16900000e+00  1.79776449e+00  1.16900000e+00  5.00000000e-01 
 1.17000000e+00  1.79776450e+00  1.17000000e+00  5.00000000e-01 
 1.17100000e+00  1.79776450e+00  1.17100000e+00  5.00000000e-01 
 1.17200000e+00  1.79776450e+00  1.17200000e+00  5.00000000e-01 
 1.17300000e+00  1.79776450e+00  1.17300000e+00  5.00000000e-01 
 1.17400000e+00  1.79776450e+00  1.17400000e+00  5.00000000e-01 
 1.17500000e+00  1.79776450e+00  1.17500000e+00  5.00000000e-01 
 1.17600000e+00  1.79776451e+00  1.17600000e+00  5.00000000e-01 
 1.17700000e+00  1.79776451e+00  1.17700000e+00  5.00000000e-01 
 1.17800000e+00  1.79776451e+00  1.17800000e+00  5.00000000e-01 
 1.17900000e+00  1.79776451e+00  1.17900000e+00  5.00000000e-01 
 1.18000000e+00  1.79776451e+00  1.18000000e+00  5.00000000e-01 
 1.18100000e+00  1.79776451e+00  1.18100000e+00  5.00000000e-01 
 1.18200000e+00  1.79776451e+00  1.18200000e+00  5.00000000e-01 
 1.18300000e+00  1.79776451e+00  1.18300000e+00  5.00000000e-01 
 1.18400000e+00  1.79776452e+00  1.18400000e+00  5.00000000e-01 
 1.18500000e+00  1.79776452e+00  1.18500000e+00  5.00000000e-01 
 1.18600000e+00  1.79776452e+00  1.18600000e+00  5.00000000e-01 
 1.18700000e+00  1.79776452e+00  1.18700000e+00  5.00000000e-01 
 1.18800000e+00  1.79776452e+00  1.18800000e+00  5.00000000e-01 
 1.18900000e+00  1.79776452e+00  1.18900000e+00  5.00000000e-01 
 1.19000000e+00  1.79776452e+00  1.19000000e+00  5.00000000e-01 
 1.19100000e+00  1.79776453e+00  1.19100000e+00  5.00000000e-01 
 1.19200000e+00  1.79776453e+00  1.19200000e+00  5.00000000e-01 
 1.19300000e+00  1.79776453e+00  1.19300000e+00  5.00000000e-01 
 1.19400000e+00  1.79776453e+00  1.19400000e+00  5.00000000e-01 
 1.19500000e+00  1.79776453e+00  1.19500000e+00  5.00000000e-01 
 1.19600000e+00  1.79776453e+00  1.19600000e+00  5.00000000e-01 
 1.19700000e+00  1.79776453e+00  1.19700000e+00  5.00000000e-01 
 1.19800000e+00  1.79776453e+00  1.19800000e+00  5.00000000e-01 
 1.19900000e+00  1.79776454e+00  1.19900000e+00  5.00000000e-01 
 1.20000000e+00  1.79776454e+00  1.20000000e+00  5.00000000e-01 
 1.20100000e+00  1.79776454e+00  1.20100000e+00  5.00000000e-01 
 1.20200000e+00  1.79776454e+00  1.20200000e+00  5.00000000e-01 
 1.20300000e+00  1.79776454e+00  1.20300000e+00  5.00000000e-01 
 1.20400000e+00  1.79776454e+00  1.20400000e+00  5.00000000e-01 
 1.20500000e+00  1.79776454e+00  1.20500000e+00  5.00000000e-01 
 1.20600000e+00  1.79776455e+00  1.20600000e+00  5.00000000e-01 
 1.20700000e+00  1.79776455e+00  1.20700000e+00  5.00000000e-01 
 1.20800000e+00  1.79776455e+00  1.20800000e+00  5.00000000e-01 
 1.20900000e+00  1.79776455e+00  1.20900000e+00  5.00000000e-01 
 1.21000000e+00  1.79776455e+00  1.21000000e+00  5.00000000e-01 
 1.21100000e+00  1.79776455e+00  1.21100000e+00  5.00000000e-01 
 1.21200000e+00  1.79776455e+00  1.21200000e+00  5.00000000e-01 
 1.21300000e+00  1.79776455e+00  1.21300000e+00  5.00000000e-01 
 1.21400000e+00  1.79776456e+00  1.21400000e+00  5.00000000e-01 
 1.21500000e+00  1.79776456e+00  1.21500000e+00  5.00000000e-01 
 1.21600000e+00  1.79776456e+00  1.21600000e+00  5.00000000e-01 
 1.21700000e+00  1.79776456e+00  1.21700000e+00  5.00000000e-01 
 1.21800000e+00  1.79776456e+00  1.21800000e+00  5.00000000e-01 
 1.21900000e+00  1.79776456e+00  1.21900000e+00  5.00000000e-01 
 1.22000000e+00  1.79776456e+00  1.22000000e+00  5.00000000e-01 
 1.22100000e+00  1.79776456e+00  1.22100000e+00  5.00000000e-01 
 1.22200000e+00  1.79776457e+00  1.22200000e+00  5.00000000e-01 
 1.22300000e+00  1.79776457e+00  1.22300000e+00  5.00000000e-01 
 1.22400000e+00  1.79776457e+00  1.22400000e+00  5.00000000e-01 
 1.22500000e+00  1.79776457e+00  1.22500000e+00  5.00000000e-01 
 1.22600000e+00  1.79776457e+00  1.22600000e+00  5.00000000e-01 
 1.22700000e+00  1.79776457e+00  1.22700000e+00  5.00000000e-01 
 1.22800000e+00  1.79776457e+00  1.22800000e+00  5.00000000e-01 
 1.22900000e+00  1.79776457e+00  1.22900000e+00  5.00000000e-01 
 1.23000000e+00  1.79776457e+00  1.23000000e+00  5.00000000e-01 
 1.23100000e+00  1.79776457e+00  1.23100000e+00  5.00000000e-01 
 1.23200000e+00  1.79776458e+00  1.23200000e+00  5.00000000e-01 
 1.23300000e+00  1.79776458e+00  1.23300000e+00  5.00000000e-01 
 1.23400000e+00  1.79776458e+00  1.23400000e+00  5.00000000e-01 
 1.23500000e+00  1.79776458e+00  1.23500000e+00  5.00000000e-01 
 1.23600000e+00  1.79776458e+00  1.23600000e+00  5.00000000e-01 
 1.23700000e+00  1.79776458e+00  1.23700000e+00  5.00000000e-01 
 1.23800000e+00  1.79776458e+00  1.23800000e+00  5.00000000e-01 
 1.23900000e+00  1.79776458e+00  1.23900000e+00  5.00000000e-01 
 1.24000000e+00  1.79776458e+00  1.24000000e+00  5.00000000e-01 
 1.24100000e+00  1.79776459e+00  1.24100000e+00  5.00000000e-01 
 1.24200000e+00  1.79776459e+00  1.24200000e+00  5.00000000e-01 
 1.24300000e+00  1.79776459e+00  1.24300000e+00  5.00000000e-01 
 1.24400000e+00  1.79776459e+00  1.24400000e+00  5.00000000e-01 
 1.24500000e+00  1.79776459e+00  1.24500000e+00  5.00000000e-01 
 1.24600000e+00  1.79776459e+00  1.24600000e+00  5.00000000e-01 
 1.24700000e+00  1.79776459e+00  1.24700000e+00  5.00000000e-01 
 1.24800000e+00  1.79776459e+00  1.24800000e+00  5.00000000e-01 
 1.24900000e+00  1.79776459e+00  1.24900000e+00  5.00000000e-01 
 1.25000000e+00  1.79776460e+00  1.25000000e+00  5.00000000e-01 
 1.25100000e+00  1.79776460e+00  1.25100000e+00  5.00000000e-01 
 1.25200000e+00  1.79776460e+00  1.25200000e+00  5.00000000e-01 
 1.25300000e+00  1.79776460e+00  1.25300000e+00  5.00000000e-01 
 1.25400000e+00  1.79776460e+00  1.25400000e+00  5.00000000e-01 
 1.25500000e+00  1.79776460e+00  1.25500000e+00  5.00000000e-01 
 1.25600000e+00  1.79776460e+00  1.25600000e+00  5.00000000e-01 
 1.25700000e+00  1.79776460e+00  1.25700000e+00  5.00000000e-01 
 1.25800000e+00  1.79776460e+00  1.25800000e+00  5.00000000e-01 
 1.25900000e+00  1.79776461e+00  1.25900000e+00  5.00000000e-01 
 1.26000000e+00  1.79776461e+00  1.26000000e+00  5.00000000e-01 
 1.26100000e+00  1.79776461e+00  1.26100000e+00  5.00000000e-01 
 1.26200000e+00  1.79776461e+00  1.26200000e+00  5.00000000e-01 
 1.26300000e+00  1.79776461e+00  1.26300000e+00  5.00000000e-01 
 1.26400000e+00  1.79776461e+00  1.26400000e+00  5.00000000e-01 
 1.26500000e+00  1.79776461e+00  1.26500000e+00  5.00000000e-01 
 1.26600000e+00  1.79776461e+00  1.26600000e+00  5.00000000e-01 
 1.26700000e+00  1.79776461e+00  1.26700000e+00  5.00000000e-01 
 1.26800000e+00  1.79776461e+00  1.26800000e+00  5.00000000e-01 
 1.26900000e+00  1.79776461e+00  1.26900000e+00  5.00000000e-01 
 1.27000000e+00  1.79776462e+00  1.27000000e+00  5.00000000e-01 
 1.27100000e+00  1.79776462e+00  1.27100000e+00  5.00000000e-01 
 1.27200000e+00  1.79776462e+00  1.27200000e+00  5.00000000e-01 
 1.27300000e+00  1.79776462e+00  1.27300000e+00  5.00000000e-01 
 1.27400000e+00  1.79776462e+00  1.27400000e+00  5.00000000e-01 
 1.27500000e+00  1.79776462e+00  1.27500000e+00  5.00000000e-01 
 1.27600000e+00  1.79776462e+00  1.27600000e+00  5.00000000e-01 
 1.27700000e+00  1.79776462e+00  1.27700000e+00  5.00000000e-01 
 1.27800000e+00  1.79776462e+00  1.27800000e+00  5.00000000e-01 
 1.27900000e+00  1.79776463e+00  1.27900000e+00  5.00000000e-01 
 1.28000000e+00  1.79776463e+00  1.28000000e+00  5.00000000e-01 
 1.28100000e+00  1.79776463e+00  1.28100000e+00  5.00000000e-01 
 1.28200000e+00  1.79776463e+00  1.28200000e+00  5.00000000e-01 
 1.28300000e+00  1.79776463e+00  1.28300000e+00  5.00000000e-01 
 1.28400000e+00  1.79776463e+00  1.28400000e+00  5.00000000e-01 
 1.28500000e+00  1.79776463e+00  1.28500000e+00  5.00000000e-01 
 1.28600000e+00  1.79776463e+00  1.28600000e+00  5.00000000e-01 
 1.28700000e+00  1.79776463e+00  1.28700000e+00  5.00000000e-01 
 1.28800000e+00  1.79776463e+00  1.28800000e+00  5.00000000e-01 
 1.28900000e+00  1.79776463e+00  1.28900000e+00  5.00000000e-01 
 1.29000000e+00  1.79776464e+00  1.29000000e+00  5.00000000e-01 
 1.29100000e+00  1.79776464e+00  1.29100000e+00  5.00000000e-01 
 1.29200000e+00  1.79776464e+00  1.29200000e+00  5.00000000e-01 
 1.29300000e+00  1.79776464e+00  1.29300000e+00  5.00000000e-01 
 1.29400000e+00  1.79776464e+00  1.29400000e+00  5.00000000e-01 
 1.29500000e+00  1.79776464e+00  1.29500000e+00  5.00000000e-01 
 1.29600000e+00  1.79776464e+00  1.29600000e+00  5.00000000e-01 
 1.29700000e+00  1.79776464e+00  1.29700000e+00  5.00000000e-01 
 1.29800000e+00  1.79776464e+00  1.29800000e+00  5.00000000e-01 
 1.29900000e+00  1.79776464e+00  1.29900000e+00  5.00000000e-01 
 1.30000000e+00  1.79776464e+00  1.30000000e+00  5.00000000e-01 
 1.30100000e+00  1.79776464e+00  1.30100000e+00  5.00000000e-01 
 1.30200000e+00  1.79776465e+00  1.30200000e+00  5.00000000e-01 
 1.30300000e+00  1.79776465e+00  1.30300000e+00  5.00000000e-01 
 1.30400000e+00  1.79776465e+00  1.30400000e+00  5.00000000e-01 
 1.30500000e+00  1.79776465e+00  1.30500000e+00  5.00000000e-01 
 1.30600000e+00  1.79776465e+00  1.30600000e+00  5.00000000e-01 
 1.30700000e+00  1.79776465e+00  1.30700000e+00  5.00000000e-01 
 1.30800000e+00  1.79776465e+00  1.30800000e+00  5.00000000e-01 
 1.30900000e+00  1.79776465e+00  1.30900000e+00  5.00000000e-01 
 1.31000000e+00  1.79776465e+00  1.31000000e+00  5.00000000e-01 
 1.31100000e+00  1.79776465e+00  1.31100000e+00  5.00000000e-01 
 1.31200000e+00  1.79776465e+00  1.31200000e+00  5.00000000e-01 
 1.31300000e+00  1.79776465e+00  1.31300000e+00  5.00000000e-01 
 1.31400000e+00  1.79776466e+00  1.31400000e+00  5.00000000e-01 
 1.31500000e+00  1.79776466e+00  1.31500000e+00  5.00000000e-01 
 1.31600000e+00  1.79776466e+00  1.31600000e+00  5.00000000e-01 
 1.31700000e+00  1.79776466e+00  1.31700000e+00  5.00000000e-01 
 1.31800000e+00  1.79776466e+00  1.31800000e+00  5.00000000e-01 
 1.31900000e+00  1.79776466e+00  1.31900000e+00  5.00000000e-01 
 1.32000000e+00  1.79776466e+00  1.32000000e+00  5.00000000e-01 
 1.32100000e+00  1.79776466e+00  1.32100000e+00  5.00000000e-01 
 1.32200000e+00  1.79776466e+00  1.32200000e+00  5.00000000e-01 
 1.32300000e+00  1.79776466e+00  1.32300000e+00  5.00000000e-01 
 1.32400000e+00  1.79776466e+00  1.32400000e+00  5.00000000e-01 
 1.32500000e+00  1.79776466e+00  1.32500000e+00  5.00000000e-01 
 1.32600000e+00  1.79776467e+00  1.32600000e+00  5.00000000e-01 
 1.32700000e+00  1.79776467e+00  1.32700000e+00  5.00000000e-01 
 1.32800000e+00  1.79776467e+00  1.32800000e+00  5.00000000e-01 
 1.32900000e+00  1.79776467e+00  1.32900000e+00  5.00000000e-01 
 1.33000000e+00  1.79776467e+00  1.33000000e+00  5.00000000e-01 
 1.33100000e+00  1.79776467e+00  1.33100000e+00  5.00000000e-01 
 1.33200000e+00  1.79776467e+00  1.33200000e+00  5.00000000e-01 
 1.33300000e+00  1.79776467e+00  1.33300000e+00  5.00000000e-01 
 1.33400000e+00  1.79776467e+00  1.33400000e+00  5.00000000e-01 
 1.33500000e+00  1.79776467e+00  1.33500000e+00  5.00000000e-01 
 1.33600000e+00  1.79776467e+00  1.33600000e+00  5.00000000e-01 
 1.33700000e+00  1.79776467e+00  1.33700000e+00  5.00000000e-01 
 1.33800000e+00  1.79776468e+00  1.33800000e+00  5.00000000e-01 
 1.33900000e+00  1.79776468e+00  1.33900000e+00  5.00000000e-01 
 1.34000000e+00  1.79776468e+00  1.34000000e+00  5.00000000e-01 
 1.34100000e+00  1.79776468e+00  1.34100000e+00  5.00000000e-01 
 1.34200000e+00  1.79776468e+00  1.34200000e+00  5.00000000e-01 
 1.34300000e+00  1.79776468e+00  1.34300000e+00  5.00000000e-01 
 1.34400000e+00  1.79776468e+00  1.34400000e+00  5.00000000e-01 
 1.34500000e+00  1.79776468e+00  1.34500000e+00  5.00000000e-01 
 1.34600000e+00  1.79776468e+00  1.34600000e+00  5.00000000e-01 
 1.34700000e+00  1.79776468e+00  1.34700000e+00  5.00000000e-01 
 1.34800000e+00  1.79776468e+00  1.34800000e+00  5.00000000e-01 
 1.34900000e+00  1.79776468e+00  1.34900000e+00  5.00000000e-01 
 1.35000000e+00  1.79776469e+00  1.35000000e+00  5.00000000e-01 
 1.35100000e+00  1.79776469e+00  1.35100000e+00  5.00000000e-01 
 1.35200000e+00  1.79776469e+00  1.35200000e+00  5.00000000e-01 
 1.35300000e+00  1.79776469e+00  1.35300000e+00  5.00000000e-01 
 1.35400000e+00  1.79776469e+00  1.35400000e+00  5.00000000e-01 
 1.35500000e+00  1.79776469e+00  1.35500000e+00  5.00000000e-01 
 1.35600000e+00  1.79776469e+00  1.35600000e+00  5.00000000e-01 
 1.35700000e+00  1.79776469e+00  1.35700000e+00  5.00000000e-01 
 1.35800000e+00  1.79776469e+00  1.35800000e+00  5.00000000e-01 
 1.35900000e+00  1.79776469e+00  1.35900000e+00  5.00000000e-01 
 1.36000000e+00  1.79776469e+00  1.36000000e+00  5.00000000e-01 
 1.36100000e+00  1.79776469e+00  1.36100000e+00  5.00000000e-01 
 1.36200000e+00  1.79776469e+00  1.36200000e+00  5.00000000e-01 
 1.36300000e+00  1.79776469e+00  1.36300000e+00  5.00000000e-01 
 1.36400000e+00  1.79776469e+00  1.36400000e+00  5.00000000e-01 
 1.36500000e+00  1.79776470e+00  1.36500000e+00  5.00000000e-01 
 1.36600000e+00  1.79776470e+00  1.36600000e+00  5.00000000e-01 
 1.36700000e+00  1.79776470e+00  1.36700000e+00  5.00000000e-01 
 1.36800000e+00  1.79776470e+00  1.36800000e+00  5.00000000e-01 
 1.36900000e+00  1.79776470e+00  1.36900000e+00  5.00000000e-01 
 1.37000000e+00  1.79776470e+00  1.37000000e+00  5.00000000e-01 
 1.37100000e+00  1.79776470e+00  1.37100000e+00  5.00000000e-01 
 1.37200000e+00  1.79776470e+00  1.37200000e+00  5.00000000e-01 
 1.37300000e+00  1.79776470e+00  1.37300000e+00  5.00000000e-01 
 1.37400000e+00  1.79776470e+00  1.37400000e+00  5.00000000e-01 
 1.37500000e+00  1.79776470e+00  1.37500000e+00  5.00000000e-01 
 1.37600000e+00  1.79776470e+00  1.37600000e+00  5.00000000e-01 
 1.37700000e+00  1.79776470e+00  1.37700000e+00  5.00000000e-01 
 1.37800000e+00  1.79776470e+00  1.37800000e+00  5.00000000e-01 
 1.37900000e+00  1.79776470e+00  1.37900000e+00  5.00000000e-01 
 1.38000000e+00  1.79776471e+00  1.38000000e+00  5.00000000e-01 
 1.38100000e+00  1.79776470e+00  1.38100000e+00  5.00000000e-01 
 1.38200000e+00  1.79776471e+00  1.38200000e+00  5.00000000e-01 
 1.38300000e+00  1.79776471e+00  1.38300000e+00  5.00000000e-01 
 1.38400000e+00  1.79776471e+00  1.38400000e+00  5.00000000e-01 
 1.38500000e+00  1.79776471e+00  1.38500000e+00  5.00000000e-01 
 1.38600000e+00  1.79776471e+00  1.38600000e+00  5.00000000e-01 
 1.38700000e+00  1.79776471e+00  1.38700000e+00  5.00000000e-01 
 1.38800000e+00  1.79776471e+00  1.38800000e+00  5.00000000e-01 
 1.38900000e+00  1.79776471e+00  1.38900000e+00  5.00000000e-01 
 1.39000000e+00  1.79776471e+00  1.39000000e+00  5.00000000e-01 
 1.39100000e+00  1.79776471e+00  1.39100000e+00  5.00000000e-01 
 1.39200000e+00  1.79776471e+00  1.39200000e+00  5.00000000e-01 
 1.39300000e+00  1.79776471e+00  1.39300000e+00  5.00000000e-01 
 1.39400000e+00  1.79776471e+00  1.39400000e+00  5.00000000e-01 
 1.39500000e+00  1.79776471e+00  1.39500000e+00  5.00000000e-01 
 1.39600000e+00  1.79776471e+00  1.39600000e+00  5.00000000e-01 
 1.39700000e+00  1.79776472e+00  1.39700000e+00  5.00000000e-01 
 1.39800000e+00  1.79776472e+00  1.39800000e+00  5.00000000e-01 
 1.39900000e+00  1.79776472e+00  1.39900000e+00  5.00000000e-01 
 1.40000000e+00  1.79776472e+00  1.40000000e+00  5.00000000e-01 
 1.40100000e+00  1.79776472e+00  1.40100000e+00  5.00000000e-01 
 1.40200000e+00  1.79776472e+00  1.40200000e+00  5.00000000e-01 
 1.40300000e+00  1.79776472e+00  1.40300000e+00  5.00000000e-01 
 1.40400000e+00  1.79776472e+00  1.40400000e+00  5.00000000e-01 
 1.40500000e+00  1.79776472e+00  1.40500000e+00  5.00000000e-01 
 1.40600000e+00  1.79776472e+00  1.40600000e+00  5.00000000e-01 
 1.40700000e+00  1.79776472e+00  1.40700000e+00  5.00000000e-01 
